acctype,accsize,acctargets,district,month,sales,qty,strategy1,strategy2,strategy3,salesvisit1,salesvisit2,salesvisit3,salesvisit4,salesvisit5,compbrand
Polyclinic,180,5,3,2013-10-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Polyclinic,180,5,3,2013-11-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Polyclinic,180,5,3,2013-12-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Polyclinic,180,5,3,2014-01-01,0,0,0,0,0,0.0,225000.0,0.0,0.0,0.0,4
Polyclinic,180,5,3,2014-02-01,0,0,0,0,0,0.0,300000.0,150000.0,0.0,0.0,4
Polyclinic,180,5,3,2014-03-01,0,0,0,0,0,0.0,300000.0,150000.0,0.0,0.0,4
Polyclinic,180,5,3,2014-04-01,0,0,0,0,0,0.0,150000.0,300000.0,0.0,0.0,4
Polyclinic,180,5,3,2014-05-01,852365,8,0,0,0,0.0,0.0,450000.0,0.0,0.0,4
Polyclinic,180,5,3,2014-06-01,0,0,0,0,0,0.0,0.0,225000.0,0.0,0.0,4
Polyclinic,180,5,3,2014-07-01,1704730,16,0,0,0,0.0,0.0,450000.0,0.0,0.0,4
Polyclinic,180,5,3,2014-08-01,852365,8,0,0,0,0.0,0.0,225000.0,0.0,0.0,4
Polyclinic,180,5,3,2014-09-01,852365,8,0,0,0,0.0,0.0,225000.0,0.0,0.0,4
Polyclinic,180,5,3,2014-10-01,1704730,16,0,0,0,0.0,75000.0,600000.0,0.0,0.0,4
Polyclinic,180,5,3,2014-11-01,0,0,0,0,0,0.0,150000.0,300000.0,0.0,0.0,4
Polyclinic,180,5,3,2014-12-01,1704730,16,0,0,0,0.0,75000.0,150000.0,0.0,0.0,4
Polyclinic,180,5,3,2015-01-01,852365,8,0,0,0,0.0,0.0,150000.0,0.0,0.0,4
Polyclinic,180,5,3,2015-02-01,1704730,16,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Polyclinic,180,5,3,2015-03-01,852365,8,0,0,0,0.0,75000.0,150000.0,0.0,0.0,4
Polyclinic,180,5,3,2015-04-01,852365,8,0,0,0,0.0,75000.0,150000.0,0.0,0.0,4
Polyclinic,180,5,3,2015-05-01,852365,8,0,0,0,0.0,75000.0,150000.0,0.0,0.0,4
Polyclinic,180,5,3,2015-06-01,1704730,16,0,0,0,0.0,0.0,150000.0,0.0,0.0,5
Polyclinic,180,5,3,2015-07-01,852365,8,0,0,0,0.0,75000.0,150000.0,0.0,0.0,5
Polyclinic,180,5,3,2015-08-01,1704730,16,0,0,0,0.0,0.0,0.0,0.0,0.0,5
Polyclinic,180,5,3,2015-09-01,1704730,16,0,0,0,0.0,0.0,225000.0,0.0,0.0,5
Hospital,660,26,3,2013-10-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Hospital,660,26,3,2013-11-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Hospital,660,26,3,2013-12-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Hospital,660,26,3,2014-01-01,0,0,0,0,0,0.0,600000.0,300000.0,0.0,0.0,4
Hospital,660,26,3,2014-02-01,0,0,0,0,0,0.0,450000.0,75000.0,0.0,0.0,4
Hospital,660,26,3,2014-03-01,0,0,0,0,0,0.0,900000.0,525000.0,0.0,0.0,4
Hospital,660,26,3,2014-04-01,0,0,0,0,0,0.0,825000.0,1200000.0,75000.0,0.0,4
Hospital,660,26,3,2014-05-01,0,0,0,198912,0,0.0,525000.0,1125000.0,0.0,0.0,4
Hospital,660,26,3,2014-06-01,852365,8,1124292,0,0,0.0,375000.0,1500000.0,0.0,0.0,4
Hospital,660,26,3,2014-07-01,1704730,16,0,0,0,0.0,525000.0,2100000.0,0.0,0.0,4
Hospital,660,26,3,2014-08-01,852365,8,0,53330,0,0.0,375000.0,1125000.0,0.0,0.0,4
Hospital,660,26,3,2014-09-01,0,0,0,0,0,0.0,225000.0,1200000.0,0.0,0.0,4
Hospital,660,26,3,2014-10-01,852365,8,0,0,829756,0.0,75000.0,1575000.0,0.0,0.0,4
Hospital,660,26,3,2014-11-01,0,0,0,0,0,0.0,750000.0,1275000.0,0.0,0.0,4
Hospital,660,26,3,2014-12-01,2557096,25,0,0,0,0.0,225000.0,1425000.0,0.0,0.0,4
Hospital,660,26,3,2015-01-01,0,0,0,183780,0,0.0,300000.0,1500000.0,0.0,0.0,4
Hospital,660,26,3,2015-02-01,852365,8,0,619450,0,0.0,1050000.0,1125000.0,0.0,0.0,4
Hospital,660,26,3,2015-03-01,1704730,16,0,177152,0,0.0,825000.0,1725000.0,0.0,0.0,4
Hospital,660,26,3,2015-04-01,14490208,139,0,657799,0,0.0,825000.0,1650000.0,0.0,0.0,4
Hospital,660,26,3,2015-05-01,8523652,82,0,797756,0,0.0,675000.0,975000.0,0.0,0.0,4
Hospital,660,26,3,2015-06-01,11933113,115,0,650400,0,0.0,1050000.0,1575000.0,0.0,0.0,5
Hospital,660,26,3,2015-07-01,13637843,131,0,257092,0,0.0,1050000.0,1800000.0,0.0,0.0,5
Hospital,660,26,3,2015-08-01,11933113,115,954000,0,0,0.0,900000.0,375000.0,0.0,0.0,5
Hospital,660,26,3,2015-09-01,13637843,131,0,950760,0,0.0,1500000.0,975000.0,0.0,0.0,5
Polyclinic,80,4,3,2013-10-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Polyclinic,80,4,3,2013-11-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Polyclinic,80,4,3,2013-12-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Polyclinic,80,4,3,2014-01-01,0,0,0,0,0,0.0,150000.0,0.0,0.0,0.0,4
Polyclinic,80,4,3,2014-02-01,0,0,0,0,0,0.0,450000.0,0.0,0.0,0.0,4
Polyclinic,80,4,3,2014-03-01,0,0,0,0,0,0.0,375000.0,0.0,0.0,0.0,4
Polyclinic,80,4,3,2014-04-01,0,0,0,0,0,0.0,450000.0,75000.0,0.0,0.0,4
Polyclinic,80,4,3,2014-05-01,0,0,0,0,0,0.0,300000.0,0.0,0.0,0.0,4
Polyclinic,80,4,3,2014-06-01,0,0,0,0,0,0.0,300000.0,0.0,0.0,0.0,4
Polyclinic,80,4,3,2014-07-01,0,0,0,0,0,0.0,450000.0,0.0,0.0,0.0,4
Polyclinic,80,4,3,2014-08-01,0,0,0,0,0,0.0,300000.0,0.0,0.0,0.0,4
Polyclinic,80,4,3,2014-09-01,0,0,0,0,0,0.0,300000.0,0.0,0.0,0.0,4
Polyclinic,80,4,3,2014-10-01,0,0,0,0,0,0.0,300000.0,0.0,0.0,0.0,4
Polyclinic,80,4,3,2014-11-01,0,0,0,0,0,0.0,300000.0,0.0,0.0,0.0,4
Polyclinic,80,4,3,2014-12-01,0,0,0,0,0,0.0,225000.0,0.0,0.0,0.0,4
Polyclinic,80,4,3,2015-01-01,0,0,0,0,0,0.0,225000.0,0.0,0.0,0.0,4
Polyclinic,80,4,3,2015-02-01,0,0,0,0,0,0.0,0.0,150000.0,0.0,0.0,4
Polyclinic,80,4,3,2015-03-01,0,0,0,0,0,0.0,75000.0,75000.0,0.0,0.0,4
Polyclinic,80,4,3,2015-04-01,1704730,16,0,0,0,0.0,75000.0,75000.0,0.0,0.0,4
Polyclinic,80,4,3,2015-05-01,1704730,16,0,0,0,0.0,0.0,150000.0,0.0,0.0,4
Polyclinic,80,4,3,2015-06-01,1704730,16,0,0,0,0.0,0.0,225000.0,0.0,0.0,5
Polyclinic,80,4,3,2015-07-01,852365,8,0,0,0,0.0,0.0,300000.0,0.0,0.0,5
Polyclinic,80,4,3,2015-08-01,1704730,16,0,0,0,0.0,0.0,0.0,0.0,0.0,5
Polyclinic,80,4,3,2015-09-01,852365,8,0,0,0,0.0,0.0,0.0,0.0,0.0,5
Polyclinic,60,2,3,2014-06-01,0,0,0,0,0,0.0,150000.0,0.0,0.0,0.0,4
Polyclinic,60,2,3,2014-07-01,0,0,0,0,0,0.0,150000.0,0.0,0.0,0.0,4
Polyclinic,60,2,3,2014-11-01,852365,8,0,0,0,0.0,150000.0,0.0,0.0,0.0,4
Polyclinic,60,2,3,2015-01-01,852365,8,0,0,0,0.0,300000.0,0.0,0.0,0.0,4
Polyclinic,60,2,3,2015-02-01,0,0,0,0,0,0.0,150000.0,150000.0,0.0,0.0,4
Polyclinic,60,2,3,2015-03-01,0,0,0,0,0,0.0,300000.0,0.0,0.0,0.0,4
Polyclinic,60,2,3,2015-04-01,0,0,0,0,0,0.0,375000.0,75000.0,0.0,0.0,4
Polyclinic,60,2,3,2015-05-01,0,0,0,0,0,0.0,300000.0,0.0,0.0,0.0,4
Polyclinic,60,2,3,2015-06-01,0,0,0,0,0,0.0,300000.0,0.0,0.0,0.0,5
Polyclinic,60,2,3,2015-07-01,0,0,0,0,0,0.0,300000.0,0.0,0.0,0.0,5
Polyclinic,60,2,3,2015-08-01,0,0,0,0,0,0.0,300000.0,0.0,0.0,0.0,5
Polyclinic,60,2,3,2015-09-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5
Hospital,280,11,3,2013-10-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Hospital,280,11,3,2013-11-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Hospital,280,11,3,2013-12-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Hospital,280,11,3,2014-01-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Hospital,280,11,3,2014-02-01,0,0,0,0,0,0.0,0.0,1350000.0,0.0,0.0,4
Hospital,280,11,3,2014-03-01,0,0,0,0,0,0.0,750000.0,750000.0,0.0,0.0,4
Hospital,280,11,3,2014-04-01,0,0,0,124500,0,0.0,0.0,1800000.0,0.0,0.0,4
Hospital,280,11,3,2014-05-01,0,0,0,1316826,0,0.0,750000.0,450000.0,0.0,0.0,4
Hospital,280,11,3,2014-06-01,0,0,0,427710,0,0.0,150000.0,1500000.0,0.0,0.0,4
Hospital,280,11,3,2014-07-01,0,0,0,0,0,0.0,0.0,1650000.0,0.0,0.0,4
Hospital,280,11,3,2014-08-01,0,0,0,0,0,0.0,0.0,1275000.0,0.0,0.0,4
Hospital,280,11,3,2014-09-01,0,0,0,1318989,0,0.0,450000.0,900000.0,0.0,0.0,4
Hospital,280,11,3,2014-10-01,3835643,25,0,71153,0,0.0,0.0,1575000.0,0.0,0.0,4
Hospital,280,11,3,2014-11-01,18752034,180,0,0,0,0.0,0.0,1500000.0,0.0,0.0,4
Hospital,280,11,3,2014-12-01,1704730,16,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Hospital,280,11,3,2015-01-01,1704730,16,0,0,0,0.0,0.0,675000.0,0.0,0.0,4
Hospital,280,11,3,2015-02-01,1704730,16,0,0,0,0.0,0.0,1425000.0,0.0,0.0,4
Hospital,280,11,3,2015-03-01,-2130913,-8,0,0,0,0.0,0.0,1425000.0,0.0,0.0,4
Hospital,280,11,3,2015-04-01,852365,8,0,316360,0,0.0,0.0,1275000.0,0.0,0.0,4
Hospital,280,11,3,2015-05-01,852365,8,272500,0,0,0.0,0.0,450000.0,0.0,0.0,4
Hospital,280,11,3,2015-06-01,0,0,0,0,0,0.0,0.0,750000.0,0.0,0.0,5
Hospital,280,11,3,2015-07-01,-1278548,-5,0,0,0,0.0,0.0,1050000.0,0.0,0.0,5
Hospital,280,11,3,2015-08-01,852365,8,0,0,0,0.0,0.0,525000.0,0.0,0.0,5
Hospital,280,11,3,2015-09-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5
Pharmacy,920,44,3,2013-10-01,852365,8,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Pharmacy,920,44,3,2013-11-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Pharmacy,920,44,3,2013-12-01,0,0,0,0,0,0.0,0.0,300000.0,0.0,0.0,4
Pharmacy,920,44,3,2014-01-01,0,0,0,1216690,0,0.0,600000.0,900000.0,0.0,75000.0,4
Pharmacy,920,44,3,2014-02-01,0,0,260400,0,0,0.0,0.0,2625000.0,0.0,0.0,4
Pharmacy,920,44,3,2014-03-01,0,0,0,0,0,0.0,150000.0,3300000.0,0.0,0.0,4
Pharmacy,920,44,3,2014-04-01,852365,8,0,28000,0,0.0,0.0,2475000.0,0.0,0.0,4
Pharmacy,920,44,3,2014-05-01,852365,8,288000,0,0,0.0,0.0,2250000.0,0.0,0.0,4
Pharmacy,920,44,3,2014-06-01,1704730,16,39600,0,0,0.0,225000.0,2025000.0,0.0,0.0,4
Pharmacy,920,44,3,2014-07-01,852365,8,0,0,0,0.0,0.0,2550000.0,0.0,0.0,4
Pharmacy,920,44,3,2014-08-01,1704730,16,342628,0,0,0.0,0.0,2925000.0,0.0,0.0,4
Pharmacy,920,44,3,2014-09-01,3835643,25,67088,30375,0,0.0,0.0,3075000.0,0.0,0.0,4
Pharmacy,920,44,3,2014-10-01,852365,8,0,1571778,0,0.0,0.0,2775000.0,0.0,0.0,4
Pharmacy,920,44,3,2014-11-01,2557096,25,0,0,0,0.0,0.0,2325000.0,0.0,0.0,4
Pharmacy,920,44,3,2014-12-01,2557096,25,69055,0,0,0.0,0.0,750000.0,0.0,0.0,4
Pharmacy,920,44,3,2015-01-01,1704730,16,0,0,0,0.0,150000.0,3825000.0,0.0,0.0,4
Pharmacy,920,44,3,2015-02-01,852365,8,615185,379666,0,0.0,0.0,2475000.0,75000.0,0.0,4
Pharmacy,920,44,3,2015-03-01,4261826,41,279999,415710,0,0.0,75000.0,3450000.0,0.0,0.0,4
Pharmacy,920,44,3,2015-04-01,2557096,25,0,0,0,0.0,375000.0,2550000.0,0.0,0.0,4
Pharmacy,920,44,3,2015-05-01,2557096,25,99484,1547520,0,0.0,0.0,2100000.0,0.0,0.0,4
Pharmacy,920,44,3,2015-06-01,7671287,74,0,0,0,0.0,0.0,2475000.0,0.0,0.0,5
Pharmacy,920,44,3,2015-07-01,7458195,83,0,219179,0,0.0,0.0,4725000.0,0.0,0.0,5
Pharmacy,920,44,3,2015-08-01,13637843,131,0,416163,0,0.0,1125000.0,5175000.0,0.0,0.0,5
Pharmacy,920,44,3,2015-09-01,11080747,107,0,521665,0,0.0,2400000.0,4950000.0,0.0,0.0,5
Hospital,400,15,3,2013-10-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Hospital,400,15,3,2013-11-01,852365,8,0,0,0,0.0,450000.0,225000.0,0.0,75000.0,4
Hospital,400,15,3,2013-12-01,852365,8,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Hospital,400,15,3,2014-01-01,0,0,0,0,0,0.0,300000.0,225000.0,0.0,0.0,4
Hospital,400,15,3,2014-02-01,852365,8,0,372500,0,0.0,975000.0,300000.0,0.0,0.0,4
Hospital,400,15,3,2014-03-01,0,0,466977,0,0,0.0,900000.0,375000.0,0.0,0.0,4
Hospital,400,15,3,2014-04-01,1704730,16,0,323750,0,0.0,900000.0,525000.0,0.0,0.0,4
Hospital,400,15,3,2014-05-01,1704730,16,0,0,0,0.0,300000.0,675000.0,0.0,0.0,4
Hospital,400,15,3,2014-06-01,852365,8,0,1229491,0,0.0,300000.0,675000.0,0.0,0.0,4
Hospital,400,15,3,2014-07-01,5966556,57,0,0,0,0.0,225000.0,1125000.0,0.0,0.0,4
Hospital,400,15,3,2014-08-01,1704730,16,0,398517,0,0.0,75000.0,675000.0,0.0,0.0,4
Hospital,400,15,3,2014-09-01,1704730,16,0,557850,0,0.0,300000.0,675000.0,0.0,0.0,4
Hospital,400,15,3,2014-10-01,852365,8,0,951135,0,0.0,150000.0,1125000.0,0.0,0.0,4
Hospital,400,15,3,2014-11-01,852365,8,0,0,0,0.0,375000.0,525000.0,0.0,0.0,4
Hospital,400,15,3,2014-12-01,2557096,25,0,1390032,0,0.0,300000.0,675000.0,0.0,0.0,4
Hospital,400,15,3,2015-01-01,1704730,16,0,4182,0,0.0,450000.0,975000.0,0.0,75000.0,4
Hospital,400,15,3,2015-02-01,1704730,16,0,660267,0,0.0,300000.0,600000.0,0.0,75000.0,4
Hospital,400,15,3,2015-03-01,852365,8,0,0,0,0.0,525000.0,825000.0,0.0,75000.0,4
Hospital,400,15,3,2015-04-01,1704730,16,0,489250,0,0.0,525000.0,825000.0,0.0,75000.0,4
Hospital,400,15,3,2015-05-01,852365,8,0,465635,0,0.0,300000.0,600000.0,0.0,0.0,4
Hospital,400,15,3,2015-06-01,852365,8,0,36362,0,0.0,300000.0,600000.0,0.0,150000.0,5
Hospital,400,15,3,2015-07-01,1704730,16,0,273485,0,0.0,600000.0,750000.0,0.0,0.0,5
Hospital,400,15,3,2015-08-01,852365,8,0,114543,102646,0.0,225000.0,1050000.0,0.0,0.0,5
Hospital,400,15,3,2015-09-01,852365,8,0,280791,0,0.0,150000.0,525000.0,0.0,0.0,5
Polyclinic,70,5,3,2013-10-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Polyclinic,70,5,3,2013-11-01,0,0,0,0,0,0.0,150000.0,0.0,0.0,0.0,4
Polyclinic,70,5,3,2013-12-01,0,0,0,0,0,0.0,75000.0,0.0,0.0,0.0,4
Polyclinic,70,5,3,2014-01-01,0,0,0,11000,0,0.0,450000.0,225000.0,0.0,0.0,4
Polyclinic,70,5,3,2014-02-01,0,0,0,0,0,0.0,75000.0,900000.0,0.0,0.0,4
Polyclinic,70,5,3,2014-03-01,0,0,0,42266,0,0.0,75000.0,1050000.0,0.0,0.0,4
Polyclinic,70,5,3,2014-04-01,0,0,0,0,0,0.0,150000.0,600000.0,0.0,0.0,4
Polyclinic,70,5,3,2014-05-01,0,0,0,652440,0,0.0,150000.0,750000.0,0.0,0.0,4
Polyclinic,70,5,3,2014-06-01,0,0,28666,0,0,0.0,0.0,675000.0,0.0,0.0,4
Polyclinic,70,5,3,2014-07-01,426183,4,0,28450,0,0.0,150000.0,825000.0,0.0,0.0,4
Polyclinic,70,5,3,2014-08-01,0,0,0,0,0,0.0,300000.0,675000.0,0.0,0.0,4
Polyclinic,70,5,3,2014-09-01,0,0,0,0,0,0.0,375000.0,1275000.0,0.0,0.0,4
Polyclinic,70,5,3,2014-10-01,0,0,0,0,0,0.0,600000.0,1050000.0,0.0,0.0,4
Polyclinic,70,5,3,2014-11-01,0,0,0,0,0,0.0,600000.0,675000.0,0.0,0.0,4
Polyclinic,70,5,3,2014-12-01,0,0,0,0,0,0.0,825000.0,225000.0,0.0,0.0,4
Polyclinic,70,5,3,2015-01-01,0,0,0,0,0,0.0,1575000.0,0.0,0.0,0.0,4
Polyclinic,70,5,3,2015-02-01,0,0,0,30750,0,0.0,1125000.0,0.0,0.0,0.0,4
Polyclinic,70,5,3,2015-03-01,0,0,0,139732,0,0.0,1350000.0,0.0,0.0,0.0,4
Polyclinic,70,5,3,2015-04-01,0,0,0,23132,0,0.0,1575000.0,0.0,0.0,0.0,4
Polyclinic,70,5,3,2015-05-01,0,0,196362,636400,0,0.0,1050000.0,0.0,0.0,0.0,4
Polyclinic,70,5,3,2015-06-01,0,0,0,68000,0,0.0,1050000.0,0.0,0.0,0.0,5
Polyclinic,70,5,3,2015-07-01,1704730,16,0,0,0,0.0,1350000.0,0.0,0.0,0.0,5
Polyclinic,70,5,3,2015-08-01,1704730,16,0,0,0,0.0,600000.0,0.0,150000.0,0.0,5
Polyclinic,70,5,3,2015-09-01,0,0,0,8000,0,0.0,450000.0,0.0,0.0,0.0,5
Hospital,500,20,3,2013-10-01,2557096,25,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Hospital,500,20,3,2013-11-01,4261826,41,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Hospital,500,20,3,2013-12-01,9376017,90,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Hospital,500,20,3,2014-01-01,6818921,66,0,0,0,375000.0,450000.0,75000.0,450000.0,0.0,4
Hospital,500,20,3,2014-02-01,4261826,41,0,0,0,0.0,1800000.0,0.0,0.0,0.0,4
Hospital,500,20,3,2014-03-01,6818921,66,0,0,0,0.0,1875000.0,0.0,0.0,0.0,4
Hospital,500,20,3,2014-04-01,7671287,74,0,0,0,0.0,1800000.0,0.0,0.0,0.0,4
Hospital,500,20,3,2014-05-01,5114191,49,0,0,0,0.0,1800000.0,0.0,0.0,0.0,4
Hospital,500,20,3,2014-06-01,5966556,57,0,0,0,0.0,1800000.0,0.0,0.0,0.0,4
Hospital,500,20,3,2014-07-01,5966556,57,0,0,0,0.0,2250000.0,0.0,0.0,0.0,4
Hospital,500,20,3,2014-08-01,6818921,66,0,0,0,0.0,1500000.0,0.0,0.0,0.0,4
Hospital,500,20,3,2014-09-01,7671287,74,0,0,0,0.0,1800000.0,0.0,0.0,0.0,4
Hospital,500,20,3,2014-10-01,11080747,107,0,0,0,0.0,1800000.0,0.0,150000.0,0.0,4
Hospital,500,20,3,2014-11-01,8523652,82,0,0,0,0.0,1650000.0,75000.0,0.0,0.0,4
Hospital,500,20,3,2014-12-01,13637843,131,0,0,0,0.0,1350000.0,0.0,75000.0,0.0,4
Hospital,500,20,3,2015-01-01,13637843,131,0,0,0,0.0,750000.0,0.0,75000.0,0.0,4
Hospital,500,20,3,2015-02-01,10228382,98,0,0,0,225000.0,375000.0,0.0,225000.0,0.0,4
Hospital,500,20,3,2015-03-01,16194938,156,0,0,0,0.0,1725000.0,0.0,0.0,0.0,4
Hospital,500,20,3,2015-04-01,15342573,148,0,0,0,0.0,1425000.0,0.0,0.0,75000.0,4
Hospital,500,20,3,2015-05-01,17899669,172,0,0,0,0.0,1350000.0,0.0,0.0,0.0,4
Hospital,500,20,3,2015-06-01,17047304,164,0,0,0,0.0,1200000.0,0.0,0.0,0.0,5
Hospital,500,20,3,2015-07-01,23013860,221,0,0,0,0.0,1650000.0,0.0,0.0,0.0,5
Hospital,500,20,3,2015-08-01,24718590,238,0,133450,0,150000.0,525000.0,0.0,750000.0,0.0,5
Hospital,500,20,3,2015-09-01,24718590,238,0,0,0,150000.0,225000.0,0.0,1050000.0,0.0,5
Polyclinic,100,2,3,2013-10-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Polyclinic,100,2,3,2013-11-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Polyclinic,100,2,3,2013-12-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Polyclinic,100,2,3,2014-01-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Polyclinic,100,2,3,2014-02-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Polyclinic,100,2,3,2014-03-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Polyclinic,100,2,3,2014-04-01,0,0,0,82000,0,0.0,75000.0,150000.0,0.0,0.0,4
Polyclinic,100,2,3,2014-05-01,0,0,0,0,0,0.0,150000.0,75000.0,0.0,0.0,4
Polyclinic,100,2,3,2014-06-01,0,0,0,0,0,0.0,225000.0,225000.0,0.0,0.0,4
Polyclinic,100,2,3,2014-07-01,852365,8,0,0,0,0.0,150000.0,75000.0,0.0,0.0,4
Polyclinic,100,2,3,2014-08-01,852365,8,0,0,0,0.0,300000.0,375000.0,0.0,0.0,4
Polyclinic,100,2,3,2014-09-01,0,0,0,0,0,0.0,150000.0,375000.0,0.0,0.0,4
Polyclinic,100,2,3,2014-10-01,0,0,0,0,0,0.0,75000.0,525000.0,0.0,0.0,4
Polyclinic,100,2,3,2014-11-01,0,0,0,0,0,0.0,75000.0,525000.0,0.0,0.0,4
Polyclinic,100,2,3,2014-12-01,0,0,0,0,0,0.0,0.0,300000.0,0.0,0.0,4
Polyclinic,100,2,3,2015-01-01,0,0,0,0,0,0.0,75000.0,525000.0,0.0,0.0,4
Polyclinic,100,2,3,2015-02-01,0,0,0,0,0,0.0,0.0,300000.0,0.0,0.0,4
Polyclinic,100,2,3,2015-03-01,852365,8,0,0,0,0.0,0.0,600000.0,0.0,0.0,4
Polyclinic,100,2,3,2015-04-01,0,0,0,0,0,0.0,0.0,600000.0,0.0,0.0,4
Polyclinic,100,2,3,2015-05-01,0,0,0,0,0,0.0,0.0,300000.0,0.0,0.0,4
Polyclinic,100,2,3,2015-06-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5
Polyclinic,100,2,3,2015-07-01,0,0,0,0,0,0.0,0.0,675000.0,0.0,0.0,5
Polyclinic,100,2,3,2015-08-01,0,0,0,0,0,0.0,0.0,225000.0,0.0,0.0,5
Polyclinic,100,2,3,2015-09-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5
Polyclinic,30,2,3,2013-10-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Polyclinic,30,2,3,2013-11-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Polyclinic,30,2,3,2013-12-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Polyclinic,30,2,3,2014-01-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Polyclinic,30,2,3,2014-02-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Polyclinic,30,2,3,2014-03-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Polyclinic,30,2,3,2014-04-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Polyclinic,30,2,3,2014-05-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Polyclinic,30,2,3,2014-06-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Polyclinic,30,2,3,2014-07-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Polyclinic,30,2,3,2014-08-01,852365,8,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Polyclinic,30,2,3,2014-09-01,852365,8,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Polyclinic,30,2,3,2014-10-01,852365,8,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Polyclinic,30,2,3,2014-11-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Polyclinic,30,2,3,2014-12-01,852365,8,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Polyclinic,30,2,3,2015-01-01,852365,8,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Polyclinic,30,2,3,2015-02-01,852365,8,0,0,0,0.0,0.0,150000.0,0.0,0.0,4
Polyclinic,30,2,3,2015-03-01,852365,8,0,0,0,0.0,0.0,150000.0,0.0,0.0,4
Polyclinic,30,2,3,2015-04-01,852365,8,0,0,0,0.0,0.0,225000.0,0.0,0.0,4
Polyclinic,30,2,3,2015-05-01,852365,8,0,0,0,0.0,0.0,150000.0,0.0,0.0,4
Polyclinic,30,2,3,2015-06-01,852365,8,0,0,0,0.0,0.0,0.0,0.0,0.0,5
Polyclinic,30,2,3,2015-07-01,852365,8,0,0,0,0.0,0.0,150000.0,0.0,0.0,5
Polyclinic,30,2,3,2015-08-01,852365,8,0,0,0,0.0,0.0,150000.0,0.0,0.0,5
Polyclinic,30,2,3,2015-09-01,852365,8,0,0,0,0.0,0.0,0.0,0.0,0.0,5
Pharmacy,880,45,3,2013-10-01,340946,3,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Pharmacy,880,45,3,2013-11-01,596656,6,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Pharmacy,880,45,3,2013-12-01,511419,5,0,0,0,0.0,525000.0,675000.0,0.0,0.0,4
Pharmacy,880,45,3,2014-01-01,1704730,16,0,30332,0,75000.0,750000.0,225000.0,0.0,225000.0,4
Pharmacy,880,45,3,2014-02-01,3750407,36,0,514885,0,0.0,1125000.0,300000.0,0.0,75000.0,4
